"","Id","Address","Bedrooms","Bathrooms","Type","Price"
"899","E4336424","200 Woodbine Ave 208, Toronto","1","2","Condo Apt Apartment",2200
"900","C4372243","940 Eglinton Ave W 2, Toronto","2","1","Upper Level Apartment",2200
"901","C4386433","629 King St W 1326, Toronto","1","1","Condo Apt Apartment",2200
"902","C4344422","231 Fort York Blvd 2105, Toronto","1","1","Condo Apt Apartment",2200
"903","C4361510","60 Byng Ave 2107, Toronto","2","1","Condo Apt Apartment",2200
"904","E4389627","69 Hildenboro Sq Main, Toronto","3","1","Semi-Detached Bungalow",2200
"905","C4370825","98 Lillian St 1919, Toronto","1","1","Condo Apt Apartment",2200
"906","C4374571","80 Queens Wharf Rd 805, Toronto","1","1","Condo Apt Apartment",2200
"907","W4342023","233 Hullmar Dr, Toronto","3","1","Semi-Detached Bungalow",2200
"908","C4365302","68 Shuter St 1203, Toronto","2","1","Condo Apt Apartment",2200
"909","C4374382","215 Queen St W 2001, Toronto","1","1","Condo Apt Apartment",2200
"910","E4392839","4062 Lawrence Ave E 101, Toronto","2","1","Condo Apt 2-Storey",2200
"911","C4372422","889 Bay St 701, Toronto","1","1","Condo Apt Apartment",2200
"912","W4361346","2737 Keele St 719, Toronto","3","1","Condo Apt Apartment",2200
"913","C4361721","17 Dundonald St 905, Toronto","1","1","Condo Apt Apartment",2200
"914","C4374158","100 Harbour St 2005, Toronto","1","1","Condo Apt Apartment",2200
"915","E4365519","121 Ling Rd 1114, Toronto","2","2","Comm Element Condo Apartment",2200
"916","C4379010","208 Queens Quay W 2213, Toronto","1","1","Condo Apt Apartment",2200
"917","C4396164","88 Harbour St 2605, Toronto","1","1","Condo Apt Apartment",2200
"918","C4375367","12 Bonnycastle St 807, Toronto","2","1","Condo Apt Apartment",2200
"919","C4393859","1030 King St W 1126, Toronto","2","1","Condo Apt Apartment",2200
"920","C4373006","35 Hayden St 812, Toronto","2","1","Condo Apt Apartment",2200
"921","C4370950","942 Yonge St 310, Toronto","1","1","Condo Apt Apartment",2200
"922","W4398418","185 Legion Rd N 1911, Toronto","2","1","Condo Apt Apartment",2200
"923","C4356681","146 Pleasant Ave Main Fl, Toronto","3","1","Detached Bungalow",2200
"924","C4397143","455 Front St E S325, Toronto","2","2","Condo Apt Apartment",2200
"925","C4377986","5180 Yonge St 612, Toronto","2","1","Condo Apt Apartment",2200
"926","W4378734","160 Flemington Rd 1105, Toronto","2","1","Condo Apt Apartment",2200
"927","C4390917","125 Redpath Ave 1507, Toronto","2","1","Condo Apt Apartment",2200
"928","C4384280","125 Redpath Ave 905, Toronto","1","1","Condo Apt Apartment",2200
"929","C4383377","25 Lower Simcoe St 1505, Toronto","1","1","Condo Apt Apartment",2200
"930","W4392603","2121 Lake Shore Blvd # 715, Toronto","2","1","Condo Apt Apartment",2200
"931","C4363796","3 Calderon Cres Main, Toronto","3","2","Detached 1 1/2 Storey",2200
"932","C4385242","101 Erskine Ave 512, Toronto","2","1","Condo Apt Apartment",2200
"933","C4388064","58 Orchard View Blvd 1208, Toronto","1","1","Condo Apt Apartment",2200
"934","C4387295","460 Adelaide St E 1727, Toronto","1","1","Condo Apt Apartment",2200
"935","E4395627","59 Austin Ave Main, Toronto","1","1","Detached Apartment",2200
"936","C4340104","89 Mcgill St 1204, Toronto","2","1","Condo Apt Apartment",2200
"937","E4388495","83 Brimorton Dr Main, Toronto","3","1","Detached 2-Storey",2200
"938","W4387944","11 Pine St 9, Toronto","2","1","Condo Townhouse Apartment",2200
"939","C4390865","101 Charles St E 1805, Toronto","1","1","Condo Apt Apartment",2200
"940","C4367706","14 York St 1011, Toronto","1","1","Condo Apt Apartment",2200
"941","W4397592","44 Longbourne Dr 1002, Toronto","2","1","Condo Apt Apartment",2200
"942","W4380271","70 Regent St Main, Toronto","2","1","Triplex Apartment",2200
"943","W4383198","222 Scott Rd S, Toronto","3","1","Semi-Detached Bungalow-Raised",2200
"944","W4392785","2200 Lake Shore Blvd W 3608, Toronto","2","1","Condo Apt Apartment",2200
"945","C4392911","801 King St W 907, Toronto","1","1","Condo Apt Apartment",2200
"946","C4366790","101 Erskine Ave 1704, Toronto","2","1","Condo Apt Apartment",2200
"947","E4392152","317 Chisholm Ave, Toronto","3","1","Detached Bungalow",2200
"948","W4334174","150 Lothian Ave, Toronto","3","1","Detached Bungalow",2200
"949","C4396965","50 Ann O'reilly Rd 2205, Toronto","2","1","Condo Apt Apartment",2200
"950","C4343281","181 Dundas St E 1912, Toronto","2","1","Condo Apt Apartment",2200
"951","C4391110","12 Bonnycastle St 2703, Toronto","1","1","Condo Apt Apartment",2200
"952","C4396454","42 Western Battery Rd 724, Toronto","1","1","Condo Townhouse Apartment",2200
"953","C4388704","15 Maitland Pl 1605, Toronto","2","1","Condo Apt Apartment",2200
"954","W4359835","633 The Queensway Way, Toronto","2","1","Detached Bungalow",2200
"955","C4379857","125 Redpath Ave 305, Toronto","2","2","Condo Apt Apartment",2200
"956","C4386225","295 Adelaide St W 1303, Toronto","1","1","Condo Apt Apartment",2200
"957","C4392395","5 Shady Gfwy 308, Toronto","3","1","Condo Apt Apartment",2200
"958","W4395724","105 The Queensway 1709, Toronto","1","1","Condo Apt Apartment",2200
"959","C4362443","155 Yorkville Ave 1105, Toronto","1","1","Condo Apt Apartment",2200
"960","C4390019","18 Holmes Ave 2108, Toronto","2","1","Condo Apt Apartment",2200
"961","C4392955","197 Crawford St, Toronto","1","1","Semi-Detached 2 1/2 Storey",2200
"962","C4335913","100 Hayden St 902, Toronto","2","1","Condo Apt Apartment",2200
"963","C4383262","23 Sheppard Ave E 2106, Toronto","2","1","Condo Apt Apartment",2200
"964","C4376671","87 Peter St Ph207, Toronto","1","1","Condo Apt Apartment",2200
"965","C4377996","1055 Bay St 2214, Toronto","2","1","Condo Apt Apartment",2200
"966","C4382828","255 Richmond St E 1410, Toronto","1","1","Condo Apt Apartment",2200
"967","C4371658","65 Bremner Blvd 1806, Toronto","1","1","Condo Apt Apartment",2200
"968","C4392875","15 Grenville St 4007, Toronto","1","1","Condo Apt Apartment",2200
"969","C4395612","36 Lisgar St 529, Toronto","1","1","Condo Apt Apartment",2200
"970","W4391855","2125 Kipling Ave, Toronto","3","2","Detached Bungalow",2200
"971","C4358921","181 Dundas St E 706, Toronto","2","1","Condo Apt Apartment",2200
"972","E4385687","24 Sundance Cres (Main), Toronto","3","1","Detached Bungalow",2200
"973","E4371736","1357 Neilson Rd 88, Toronto","2","2","Att/Row/Twnhouse 3-Storey",2200
"974","E4378054","54 Kingston Rd, Toronto","2","1","Triplex 2-Storey",2200
"975","C4394351","125 Redpath Ave 1501, Toronto","2","2","Condo Apt Apartment",2200
"976","C4391890","4200 Bathurst St 803, Toronto","2","2","Condo Apt Apartment",2200
"977","C4372628","114 Sexton Cres Main, Toronto","3","1","Semi-Detached Bungalow-Raised",2200
"978","C4395753","12 Bonnycastle St 2203, Toronto","1","1","Condo Apt Apartment",2200
"979","C4384424","159 Dundas St E 203, Toronto","2","1","Condo Apt Apartment",2200
"980","C4382348","20 Fashion Roseway 405, Toronto","2","1","Condo Apt Apartment",2200
"981","C4397188","955 Bay St 323, Toronto","2","1","Condo Apt Apartment",2200
"982","C4387404","16 Harrison Garden Blvd 401, Toronto","2","1","Condo Apt Apartment",2200
"983","C4396656","319 Merton St Ph10, Toronto","2","1","Condo Apt Apartment",2200
"984","W4385674","105 The Queensway 2108, Toronto","1","1","Condo Apt Apartment",2200
"985","C4384842","10 Northtown Way 1203, Toronto","2","1","Condo Apt Apartment",2200
"986","C4397639","87 Peter St 2312, Toronto","1","1","Condo Apt Apartment",2200
"987","C4392981","11 Charlotte St 507, Toronto","1","1","Condo Apt Loft",2200
"988","W4391005","14 Humberland Crt, Toronto","3","2","Detached Bungalow",2200
"989","C4364050","650 Sheppard Ave E 214, Toronto","2","1","Condo Apt Apartment",2200
"990","C4383098","5180 Yonge St 804, Toronto","1","1","Condo Apt Apartment",2200
"991","E4396962","407 Woodbine Ave, Toronto","1","1","Detached 2-Storey",2200
"992","C4365756","20 Blue Jays Way 221, Toronto","1","1","Condo Apt Apartment",2200
"993","W4383466","367 Kipling Ave, Toronto","3","2","Detached Bungalow",2200
"994","C4358168","736 Bay St 611, Toronto","1","1","Condo Apt Apartment",2200
"995","C4388082","125 Redpath Ave 404, Toronto","2","2","Condo Apt Apartment",2200
"996","C4390935","3 Rean Dr 2512, Toronto","2","2","Condo Apt Apartment",2200
"997","C4378030","125 Redpath Ave 1209, Toronto","2","2","Condo Apt Apartment",2200
"998","C4360175","763 Bay St 2301, Toronto","1","1","Condo Apt Apartment",2200
"999","C4389968","935 Sheppard Ave W 408, Toronto","2","2","Condo Apt Apartment",2200
"1000","C4382752","1101 Steeles Ave W 406, Toronto","3","2","Condo Apt Apartment",2220
"1001","W4383839","1130 Briar Hill Ave 206, Toronto","2","1","Condo Townhouse 3-Storey",2225
"1002","W4397632","1110 Briar Hill Ave 201, Toronto","2","1","Condo Townhouse 3-Storey",2225
"1003","C4398290","460 Adelaide St E 707, Toronto","2","1","Condo Apt Apartment",2225
"1004","C4377083","28 Ted Rogers Way 2607, Toronto","2","1","Condo Apt Apartment",2225
"1005","C4371828","12 Bonnycastle St 710, Toronto","2","2","Condo Apt Apartment",2240
"1006","C4375875","260 Queens Quay W 1008, Toronto","2","1","Condo Apt Apartment",2249
"1007","C4355078","68 Abell St 208, Toronto","2","1","Condo Apt Apartment",2249
"1008","C4351007","100 Harrison Garden Blvd 901, Toronto","2","1","Condo Apt Apartment",2249
"1009","C4382853","125 Redpath Ave 1107, Toronto","2","1","Condo Apt Apartment",2250
"1010","C4381465","14 York St 2312, Toronto","2","1","Condo Apt Apartment",2250
"1011","C4396007","33 Singer Crt 3112, Toronto","2","1","Condo Apt Apartment",2250
"1012","E4390273","68 Corporate Dr 532, Toronto","3","2","Condo Apt Apartment",2250
"1013","C4396311","88 Scott St 1113, Toronto","1","1","Comm Element Condo Apartment",2250
"1014","C4390408","65 Bremner Blvd 2111, Toronto","2","1","Condo Apt Apartment",2250
"1015","C4393821","42 Charles St E 1101, Toronto","2","1","Condo Apt Apartment",2250
"1016","C4394988","100 Harbour St 5901, Toronto","1","1","Condo Apt Apartment",2250
"1017","W4383734","1140 Briar Hill Ave 203, Toronto","2","1","Condo Townhouse 3-Storey",2250
"1018","C4358058","5 St Joseph St 3906, Toronto","1","1","Condo Apt Apartment",2250
"1019","C4343026","17 Barberry Pl 2005, Toronto","2","2","Condo Apt Apartment",2250
"1020","C4382845","1030 King St W 901, Toronto","1","1","Condo Apt Apartment",2250
"1021","C4369394","736 Bay St 1602, Toronto","1","1","Condo Apt Apartment",2250
"1022","W4397545","2119 Lake Shore Blvd W 318, Toronto","2","2","Condo Apt Apartment",2250
"1023","C4385112","5162 Yonge St 115, Toronto","1","1","Condo Apt Apartment",2250
"1024","C4394063","125 Redpath Ave 1709, Toronto","2","2","Condo Apt Apartment",2250
"1025","W4384786","33 Shore Breeze Dr, Toronto","1","1","Condo Apt Apartment",2250
"1026","C4378166","12 Bonnycastle St 724, Toronto","1","1","Condo Apt Apartment",2250
"1027","C4390330","28 Ted Rogers Way 3005, Toronto","1","1","Condo Apt Apartment",2250
"1028","W4373543","56 Annie Craig Dr 803, Toronto","2","1","Condo Apt Apartment",2250
"1029","C4352188","37 Grosvenor St 1104, Toronto","1","1","Condo Townhouse Apartment",2250
"1030","C4394624","600 Fleet St 1601, Toronto","2","1","Condo Apt Apartment",2250
"1031","C4375044","36 Blue Jays Way 615, Toronto","1","1","Condo Apt Apartment",2250
"1032","C4368614","101 Charles St E 4005, Toronto","1","1","Condo Apt Apartment",2250
"1033","C4382669","58 Orchard View Blvd 603, Toronto","2","1","Condo Apt Apartment",2250
"1034","C4396354","125 Redpath Ave 1101, Toronto","2","2","Condo Apt Apartment",2250
"1035","C4387375","955 Bay St 622, Toronto","2","1","Condo Apt Apartment",2250
"1036","C4391366","373 Front St W 2711, Toronto","2","1","Condo Apt Apartment",2250
"1037","C4382051","28 Byng Ave 205, Toronto","1","1","Condo Apt Apartment",2250
"1038","C4394281","51 East Liberty St 1701, Toronto","1","2","Condo Apt Apartment",2250
"1039","C4364034","125 Redpath Ave 311, Toronto","2","2","Condo Apt Apartment",2250
"1040","W4368844","1140 Briar Hill Ave 204, Toronto","2","1","Condo Townhouse 3-Storey",2250
"1041","C4387387","75 St Nicholas St 1505, Toronto","1","1","Condo Apt Apartment",2250
"1042","C4352459","629 King St W 716, Toronto","1","1","Condo Apt Apartment",2250
"1043","C4387423","85 Queens Wharf Rd 2709, Toronto","1","1","Condo Apt Apartment",2250
"1044","C4376490","8 Park Rd 3707, Toronto","2","1","Condo Apt Apartment",2250
"1045","C4370363","88 Sheppard Ave E 709, Toronto","2","1","Condo Apt Apartment",2250
"1046","W4386935","2 Eva Rd 2128, Toronto","2","2","Condo Apt Apartment",2250
"1047","C4262876","151 Dan Leckie Way 836, Toronto","2","1","Condo Apt Apartment",2250
"1048","C4367495","111 Bathurst St #1311, Toronto","1","1","Condo Apt Apartment",2250
"1049","C4383412","35 Hayden St 1209, Toronto","2","1","Condo Apt Apartment",2250
"1050","C4355234","51 Lower Simcoe St 501, Toronto","2","1","Condo Apt Apartment",2250
"1051","C4395598","28 William Carson Cres 808, Toronto","2","1","Condo Apt Apartment",2250
"1052","C4391814","5162 Yonge St 1210, Toronto","1","1","Condo Apt Apartment",2250
"1053","W4386033","215 Westmoreland Ave Upper, Toronto","1","1","Semi-Detached 2-Storey",2250
"1054","W4370285","16 Brookers Lane 1705, Toronto","2","1","Condo Apt Apartment",2250
"1055","C4371855","50 Charles St E 3111, Toronto","1","1","Condo Apt Apartment",2250
"1056","C4365042","21 Nelson St 304, Toronto","1","1","Condo Apt Apartment",2250
"1057","C4395582","125 Redpath Ave 715, Toronto","2","1","Condo Apt Apartment",2250
"1058","W4366643","33 Shore Breeze Dr 407, Toronto","1","1","Condo Apt Apartment",2250
"1059","C4380155","15 Iceboat Terr 4115, Toronto","1","1","Condo Apt Apartment",2250
"1060","C4384951","295 Adelaide St W 2403, Toronto","1","1","Condo Apt Apartment",2250
"1061","W4398208","1410 Dupont St 2410, Toronto","2","1","Condo Apt Apartment",2250
"1062","W4392522","16 Brookers Lane 2610, Toronto","1","1","Condo Apt Apartment",2250
"1063","W4396195","185 Legion Rd 2011, Toronto","2","1","Condo Apt Apartment",2250
"1064","C4365340","68 Canterbury Pl 1607, Toronto","2","2","Condo Apt Apartment",2250
"1065","W4363741","5229 Dundas St W 1501, Toronto","2","1","Condo Apt Apartment",2250
"1066","C4390909","36 Lisgar St 311 W, Toronto","2","1","Condo Apt Apartment",2250
"1067","C4392541","5180 Yonge St 2203, Toronto","1","1","Condo Apt Apartment",2250
"1068","C4388514","460 Adelaide St E 738, Toronto","2","1","Comm Element Condo Apartment",2250
"1069","C4335308","736 Bay St 2408, Toronto","1","1","Comm Element Condo Apartment",2250
"1070","C4356551","461 Adelaide St W 736, Toronto","1","1","Condo Apt Apartment",2250
"1071","E4395928","125 Village Green Sq 2804, Toronto","2","2","Condo Apt Apartment",2250
"1072","E4360083","68 Corporate Dr 2738, Toronto","2","2","Condo Apt Apartment",2250
"1073","C4392688","1815 Yonge St 2007, Toronto","1","1","Condo Apt Apartment",2250
"1074","C4397703","125 Redpath Ave 714, Toronto","2","1","Condo Apt Apartment",2250
"1075","W4375005","33 Shore Breeze Dr 2508, Toronto","1","1","Condo Apt Apartment",2275
"1076","C4389424","955 Bay St 605, Toronto","1","1","Condo Apt Apartment",2275
"1077","C4386163","125 Redpath Ave 306, Toronto","2","2","Condo Apt Apartment",2275
"1078","C4349295","40 Scollard St 1404, Toronto","1","1","Condo Apt Apartment",2275
"1079","C4356066","5200 Yonge St #1102, Toronto","1","1","Condo Apt Apartment",2280
"1080","C4374796","5162 Yonge St 116, Toronto","2","1","Condo Apt Apartment",2280
"1081","C4372963","30 Nelson St 3003, Toronto","1","1","Condo Apt Apartment",2280
"1082","C4374763","1080 Bay St 5304, Toronto","1","1","Condo Apt Apartment",2280
"1083","C4379774","23 Sheppard Ave E 305, Toronto","1","1","Condo Apt Apartment",2280
"1084","C4380027","125 Redpath Ave 1001, Toronto","2","2","Condo Apt Apartment",2280
"1085","C4372233","28 Ted Rogers Way 3210, Toronto","1","1","Condo Apt Apartment",2280
"1086","C4380001","125 Redpath Ave 302, Toronto","2","2","Condo Apt Apartment",2280
"1087","C4390376","177 Linus Rd 714, Toronto","2","1","Condo Apt Apartment",2280
"1088","C4398234","125 Redpath Ave 1006, Toronto","2","2","Condo Apt Apartment",2280
"1089","C4398239","125 Redpath Ave 1106, Toronto","2","2","Condo Apt Apartment",2280
"1090","C4395295","125 Redpath Ave 1901, Toronto","2","2","Condo Apt Apartment",2280
"1091","C4396051","1 Clairtrell Rd 507, Toronto","2","1","Condo Apt Apartment",2280
"1092","C4374183","19 Grand Trunk Cres 1503, Toronto","2","1","Condo Apt Apartment",2290
"1093","C4379342","25 Oxley St 406, Toronto","1","1","Condo Apt Loft",2290
"1094","C4379234","15 Fort York Blvd 2507, Toronto","2","1","Condo Apt Apartment",2290
"1095","C4330186","170 Sumach St 427, Toronto","1","1","Condo Apt Apartment",2290
"1096","C4366442","535 Westmount Ave, Toronto","2","1","Detached Bungalow",2295
"1097","C4359581","349 Manning Ave Lower, Toronto","2","1","Semi-Detached Apartment",2295
"1098","C4387112","464 Summerhill Ave 12, Toronto","2","1","Multiplex Apartment",2295
"1099","C4394814","122 Lawrence Ave W Main, Toronto","2","1","Detached Bungalow",2295
"1100","E4375805","255 Bamburgh Circ 2305, Toronto","3","2","Condo Apt Apartment",2295
"1101","C4341414","33 Mill St 2401, Toronto","1","1","Condo Apt Apartment",2295
"1102","E4357359","2247 Queen St E Upper, Toronto","2","1","Upper Level Apartment",2295
"1103","C4382338","500 Sherbourne St 1206, Toronto","2","1","Condo Apt Apartment",2295
"1104","C4383587","55 Merchants' Wharf 326, Toronto","1","1","Comm Element Condo Apartment",2295
"1105","C4396413","225 Sackville St 507, Toronto","2","2","Condo Apt Apartment",2299
"1106","C4389039","111 Elizabeth St 1122, Toronto","1","1","Condo Apt Apartment",2300
"1107","C4397179","37 Grosvenor St 304, Toronto","1","1","Condo Apt Apartment",2300
"1108","C4370890","15 Grenville St 501, Toronto","2","1","Condo Apt Apartment",2300
